49 , 38:a2:8c:02:e7:6e,SAMSONIX ML_003,6,-91.0,32.10500248118355,35.210472263787054,692.7188464192927,2017-12-03 08:40:46,Approx. w-center algo1
50 , 14:ae:db:cb:05:f5,Mama,11,-90.0,32.102458386443125,35.20743113335047,694.8881937656644,2017-12-03 08:37:27,Approx. w-center algo1
51 , a0:4f:d4:3b:e9:01,Lidor a,6,-84.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13,Approx. w-center algo1
52 , 30:e1:71:0f:a2:49,DIRECT-47-HP DeskJet 3630 series,6,-80.0,32.10263944,35.2098807,694.0,2017-12-03 08:46:33,Approx. w-center algo1
53 , c2:6c:ac:a0:7b:4d,outsense,11,-63.0,32.10465225,35.20989395,686.0,2017-12-03 08:45:13,Approx. w-center algo1
54 , 08:97:58:32:a6:3e,NIPPON_2516,3,-73.0,32.10572050842588,35.2097599664662,688.5550300637956,2017-12-03 08:38:58,Approx. w-center algo1
55 , d8:fe:e3:03:5a:31,Moria,6,-78.0,32.102528187003614,35.20734570155965,700.1622738859833,2017-12-03 08:37:13,Approx. w-center algo1
56 , e8:94:f6:d5:98:86,TP-LINK_D59886,9,-94.0,32.10225656,35.21001902,692.0,2017-12-03 08:46:27,Approx. w-center algo1
57 , c2:6c:ac:9f:fb:1f,shapedo,1,-67.0,32.10465093,35.20984776,688.0,2017-12-03 08:50:01,Approx. w-center algo1
58 , 08:ed:b9:3d:8f:4b,HP-Print-4b-LaserJet 400,6,-89.0,32.1049280958924,35.21028241262848,722.9373547253995,2017-12-03 08:45:06,Approx. w-center algo1
59 , 14:ae:db:4f:50:75,GuyEmily,6,-85.0,32.10225656,35.21001902,692.0,2017-12-03 08:46:27,Approx. w-center algo1
60 , d8:5d:4c:9e:69:22,AUC_4_2_24,1,-75.0,32.10339504,35.2098035,701.0,2017-12-03 09:03:09,Approx. w-center algo1
61 , 06:ae:db:3a:64:05,BezeqFree,1,-84.0,32.102458386443125,35.20743113335047,694.8881937656644,2017-12-03 08:37:27,Approx. w-center algo1
